Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Estland;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;2,353;1,888;1,692;3,724;4,66;1,168;3,68;-12,526;20,605;2,375;13,853;3,056;2,965
Estland;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;1,584;0,041;0,684;5,648;8,135;3,506;5,029;-18,585;28,495;5,131;17,097;4,075;3,997
Estland;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;3,571;4,557;3,18;0,97;-0,377;-2,516;1,261;-1,839;9,077;-2,452;8,109;0,882;0,841
Estland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;89,95;92,37;94,27;95,95;99,42;103,8;104,8;108,4;94,76;114,4;117,4;134,2;138,8;143,5
Estland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;54,4;55,44;55,57;55,99;59,11;63,77;65,83;69;56,14;72,21;76,14;89,44;93,48;97,58
Estland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;35,55;36,94;38,7;39,96;40,31;40,08;38,96;39,37;38,62;42,16;41,24;44,74;45,32;45,88
Estland;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,4;99,32;99,238;98,593;97,911;97,703;97,378;96,903;96,305
Estland;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,6;0,68;0,762;1,407;2,089;2,297;2,622;3,097;3,695
Estland;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;66,19;63,352;60,429;58,429;56,85;55,766;54,755;54,243;53,729
Estland;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;33,81;36,648;39,571;41,571;43,15;44,234;45,245;45,757;46,271
Estland;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;6,354;5,992;5,751;5,546;5,381;5,242;5,076;5,073;4,873;5,151;4,653;5,066;5,131;5,186
Estland;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;0,391;0,374;0,358;0,354;0,361;0,367;0,367;0,373;0,294;0,356;0,34;0,392;0,403;0,413
Estland;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;5,963;5,618;5,393;5,192;5,019;4,875;4,709;4,7;4,579;4,794;4,313;4,674;4,729;4,773
Estland;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;-5,703;-4,024;-3,554;-2,985;-2,576;-3,17;-0,067;-3,94;5,701;-9,665;8,885;1,284;1,064
Estland;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;-4,453;-4,333;-0,972;2,019;1,59;-0,008;1,584;-21,148;21,174;-4,602;15,31;2,697;2,494
Estland;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-5,785;-4,003;-3,725;-3,326;-2,875;-3,408;-0,196;-2,575;4,707;-10,041;8,379;1,165;0,942
Estland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;4,802;4,543;4,369;4,217;4,087;3,973;3,837;3,827;3,673;3,887;3,52;3,846;3,911;3,969
Estland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,296;0,283;0,272;0,269;0,275;0,278;0,278;0,281;0,222;0,269;0,257;0,298;0,307;0,316
Estland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;4,507;4,259;4,097;3,947;3,813;3,695;3,56;3,545;3,452;3,618;3,263;3,549;3,604;3,653
Estland;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;21,23;23,05;24,43;25,64;27,32;29,39;30,87;32,12;29,1;33,43;38,03;40,03;40,87;41,78
Estland;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;37,52;40,23;42,97;45,1;47,83;51,39;52,8;54,73;48,63;57,18;65,93;70,23;72,33;74,53
Estland;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;18,73;20,33;21,58;22,76;24,32;26,14;27,31;28,32;25,8;29,43;33,35;34,89;35,49;36,15
Estland;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;155,7;159,9;162;163,3;168,5;176,9;182,1;190,3;165,8;201,2;206,7;237,4;245,6;253,9
Estland;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;36,65;38,1;37,95;37,1;37,58;39,86;43,48;46,65;40,09;49,66;51,56;60,63;63,48;66,43
Estland;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;119;121,8;124,1;126,2;130,9;137;138,6;143,7;125,7;151,6;155,2;176,7;182,1;187,5
Estland;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;2,697;1,313;0,802;3,184;4,985;2,94;4,503;-12,874;21,351;2,734;14,852;3,454;3,379
Estland;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;3,956;-0,394;-2,24;1,294;6,067;9,082;7,291;-14,062;23,871;3,826;17,591;4,701;4,647
Estland;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;2,353;1,888;1,692;3,724;4,66;1,168;3,68;-12,526;20,605;2,375;13,853;3,056;2,965
Estland;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;117,6;121,3;123,1;124,2;128;134,1;137,7;143,6;125;151,8;156,4;180,2;187,2;194,3
Estland;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;27,7;28,88;28,83;28,21;28,54;30,21;32,86;35,19;30,22;37,48;39;46,03;48,38;50,84
Estland;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;89,95;92,37;94,27;95,95;99,42;103,8;104,8;108,4;94,76;114,4;117,4;134,2;138,8;143,5
Estland;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,4;99,319;99,226;98,571;97,918;97,715;97,391;96,912;96,304
