Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Island;Kaffee;Volumenveränderung;Total;Prozent;Statista;;2,086;2,032;0,942;0,891;1,023;0,534;0,872;-2,096;2,45;-10,011;8,055;0,942;0,804
Island;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;2,244;2,797;2,252;2,588;1,988;3,917;2,182;2,139;0,939;-10,296;7,99;1,581;1,347
Island;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;2,049;1,85;0,628;0,478;0,783;-0,317;0,529;-3,225;2,875;-9,933;8,073;0,767;0,654
Island;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;5,258;5,342;5,427;5,451;5,467;5,487;5,478;5,488;5,338;5,435;4,862;5,224;5,244;5,258
Island;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;1,007;1,025;1,049;1,067;1,088;1,103;1,138;1,155;1,172;1,176;1,048;1,126;1,137;1,146
Island;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;4,25;4,317;4,378;4,384;4,378;4,384;4,34;4,333;4,166;4,26;3,814;4,098;4,107;4,112
Island;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;70,39;72,49;77,87;87,36;101,6;116,2;114,1;112,7;86,58;104,8;121,3;131,8;138,8;146
Island;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;301,9;310,2;333,9;375,5;436,3;500,5;484,3;471,2;435;453,9;488,4;487;494,8;504,3
Island;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;25,4;26,2;27,86;30,81;35,36;39,06;38,16;36,7;33,3;34,29;36,3;35,68;35,52;35,54
Island;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;23,09;24,31;26,84;30,79;36,74;42,85;43,74;44,14;34,63;42,33;43,94;51,55;55,12;58,79
Island;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;16,11;16,95;18,81;21,71;26,07;30,86;31,61;32,28;23,07;30,81;33,27;40,56;44,18;47,85
Island;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;6,975;7,353;8,036;9,079;10,67;12;12,13;11,86;11,55;11,52;10,67;10,98;10,94;10,94
Island;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;5,284;10,407;14,717;19,324;16,63;2,077;0,914;-21,545;22,235;3,803;17,319;6,925;6,658
Island;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;5,214;10,973;15,417;20,083;18,374;2,43;2,12;-28,532;33,55;7,984;21,912;8,925;8,307
Island;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;5,419;9,289;12,979;17,524;12,465;1,083;-2,226;-2,614;-0,26;-7,378;2,905;-0,364;0
Island;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;70,9;74,29;81,68;93,24;110,6;128,2;129,9;130,2;101,5;123,3;127,2;148,4;157,8;167,4
Island;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;49,48;51,82;57,23;65,75;78,47;92,28;93,86;95,22;67,62;89,74;96,33;116,8;126,5;136,3
Island;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;21,42;22,47;24,45;27,49;32,12;35,88;36,03;34,98;33,86;33,54;30,9;31,61;31,32;31,14
Island;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;97,593;97,511;97,441;95,238;95,03;94,362;93,373;92,025;90,349
Island;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;2,407;2,489;2,559;4,762;4,97;5,638;6,627;7,975;9,651
Island;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Island;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Island;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;0,328;0,335;0,345;0,352;0,362;0,369;0,383;0,392;0,4;0,404;0,362;0,391;0,397;0,403
Island;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,053;0,055;0,056;0,058;0,06;0,062;0,065;0,069;0,053;0,068;0,068;0,083;0,089;0,095
Island;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;0,275;0,281;0,288;0,295;0,302;0,307;0,318;0,323;0,347;0,336;0,294;0,308;0,308;0,308
Island;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;2,244;2,797;2,252;2,588;1,988;3,917;2,182;2,139;0,939;-10,296;7,99;1,581;1,347
Island;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;2,385;3,047;2,683;3,322;3,187;5,844;5,005;-22,579;27,961;0,366;22,248;7,213;6,251
Island;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;2,216;2,748;2,168;2,444;1,75;3,531;1,602;7,382;-3,193;-12,451;4,685;0,057;-0,076
Island;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,007;1,025;1,049;1,067;1,088;1,103;1,138;1,155;1,172;1,176;1,048;1,126;1,137;1,146
Island;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,164;0,167;0,171;0,175;0,18;0,184;0,194;0,202;0,155;0,198;0,197;0,24;0,256;0,27
Island;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,843;0,858;0,878;0,892;0,909;0,918;0,944;0,953;1,017;0,978;0,851;0,886;0,882;0,876
Island;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;63;67,04;74,79;87,25;105,1;124,1;124;123,3;96,69;113,6;127,4;132,9;135,3;138,1
Island;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;202,9;208,6;224,5;252,4;293,4;336,5;325,6;316,8;292,4;305,2;328,3;327,5;332,7;339,1
Island;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;18,41;18,86;19,86;21,7;24,57;26,74;26,1;25,01;22,73;23,38;24,81;24,38;24,28;24,29
Island;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;87,2;94,69;107,6;126,3;152,9;181,9;181,2;181,2;137,5;166,2;167,8;189,2;194,2;199,5
Island;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;67,87;74,81;86,69;103,8;127,9;155;155,5;156,8;114;142,9;146,1;166,9;171,9;177,1
Island;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;19,33;19,88;20,91;22,48;25,02;26,88;25,67;24,37;23,45;23,25;21,64;22,29;22,29;22,39
Island;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;8,589;13,634;17,379;21,061;18,967;-0,385;0;-24,117;20,873;0,963;12,753;2,643;2,729
Island;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;10,225;15,88;19,737;23,218;21,188;0,323;0,836;-27,296;25,351;2,239;14,237;2,996;3,025
Island;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;2,845;5,181;7,508;11,299;7,434;-4,501;-5,064;-3,775;-0,853;-6,925;3,004;0;0,449
Island;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;267,8;289,4;327,5;382,5;460,4;544,1;538,1;534,4;402,8;483,9;485,7;544,6;555,8;568
Island;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;208,4;228,6;263,8;314,4;385,1;463,7;461,8;462,5;334,1;416,2;423,1;480,4;492;504,2
Island;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;59,35;60,75;63,62;68,09;75,32;80,39;76,25;71,87;68,71;67,71;62,65;64,16;63,8;63,75
Island;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;97,822;97,806;97,668;95,916;95,562;94,964;94,012;92,697;91,069
