Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Österreich;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;16,27;11,536;6,181;6,11;6,464;5;6,025;-19,707;26,769;5,178;17,509;4,117;3,429
Österreich;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;9,898;5,921;1,821;2,566;4,902;-3,265;2,223;0,395;5,317;-2,431;7,512;0,856;0,194
Österreich;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;195,4;222,7;243,9;254,7;266,2;280,3;287,1;300,1;250,9;304,8;315,2;364,1;376,5;387
Österreich;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;148,2;171,2;189,7;199,9;210,5;222,3;231,4;243,6;194,5;245,6;257,7;302,3;314,3;324,7
Österreich;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;47,17;51,52;54,19;54,78;55,74;57,99;55,65;56,48;56,38;59,13;57,55;61,77;62,23;62,27
Österreich;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,615;99,487;99,318;98,962;98,656;98,255;97,722;96,998;95,983
Österreich;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,385;0,513;0,682;1,038;1,344;1,745;2,278;3,002;4,017
Österreich;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,736;63,891;63,465;62,664;62,1;61,543;61,305;60,967;60,63
Österreich;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,264;36,109;36,535;37,336;37,9;38,457;38,695;39,033;39,37
Österreich;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;34,047;38,051;41,018;42,083;42,733;43,826;44,227;45,311;43,761;45,82;41,9;46,066;47,032;47,628
Österreich;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;5,454;6,144;6,663;6,879;7,055;7,304;7,441;7,684;6,008;7,214;6,903;8,008;8,235;8,403
Österreich;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;28,594;31,907;34,354;35,204;35,679;36,523;36,786;37,627;37,754;38,606;34,997;38,057;38,796;39,225
Österreich;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;11,759;7,797;2,598;1,545;2,558;0,914;2,452;-3,42;4,704;-8,556;9,942;2,097;1,267
Österreich;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;12,657;8,451;3,237;2,554;3,531;1,873;3,267;-21,812;20,082;-4,313;16,011;2,834;2,032
