Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Bulgarien;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;45,313;42,774;41,595;40,867;41,111;40,049;39,864;39,038;40,355;38,43;37,488;36,497;35,771;35,126
Bulgarien;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;17,034;18,001;18,276;18,272;18,628;19,159;19,701;20,394;19,582;20,932;21,64;22,416;22,81;23,158
Bulgarien;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;82,966;81,999;81,724;81,728;81,372;80,841;80,299;79,606;80,418;79,068;78,36;77,584;77,19;76,842
Bulgarien;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;20,389;21,884;23,46;24,71;25,582;26,248;26,718;27,085;22,45;25,552;23,79;26,821;27,192;27,529
Bulgarien;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;8,221;8,295;8,423;8,358;8,136;7,863;7,434;7,366;6,094;6,807;6,243;6,927;6,929;6,929
Bulgarien;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;12,168;13,589;15,036;16,352;17,446;18,385;19,285;19,718;16,355;18,746;17,546;19,895;20,263;20,601
Bulgarien;Kaffee;Volumenveränderung;Total;Prozent;Statista;;7,333;7,2;5,332;3,528;2,602;1,793;1,371;-17,112;13,819;-6,899;12,744;1,382;1,24
Bulgarien;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;0,902;1,549;-0,773;-2,661;-3,353;-5,46;-0,91;-17,264;11,683;-8,278;10,95;0,035;-0,004
Bulgarien;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;11,677;10,65;8,752;6,691;5,379;4,895;2,25;-17,055;14,615;-6,398;13,383;1,852;1,666
Bulgarien;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;2,78;3,002;3,238;3,432;3,577;3,696;3,789;3,869;3,231;3,705;3,476;3,949;4,035;4,117
Bulgarien;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;1,121;1,138;1,163;1,161;1,138;1,107;1,054;1,052;0,877;0,987;0,912;1,02;1,028;1,036
Bulgarien;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;1,659;1,864;2,075;2,271;2,439;2,588;2,735;2,817;2,354;2,718;2,564;2,929;3,007;3,081
Bulgarien;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;17,48;17,63;17,87;17,68;17,72;18,04;18,76;19,12;18,67;20,16;22,22;22,62;23,01;23,44
Bulgarien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;72,72;75,05;75,87;76,93;77,79;79,72;85,16;87,13;89,49;94,43;103,7;104,8;105,8;106,9
Bulgarien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;12,09;12,01;12,16;11,81;11,73;11,83;11,99;12,07;12,09;12,52;13,42;13,25;13,26;13,29
Bulgarien;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;143,7;146,3;150,5;147,7;144,2;141,9;139,5;140,8;113,8;137,2;138,7;156,7;159,4;162,4
Bulgarien;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;53,16;55,53;57,24;57,9;57,39;57,35;58,58;60,23;46,38;59,97;63,1;74,34;77,21;80,3
Bulgarien;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;90,56;90,73;93,24;89,83;86,76;84,53;80,91;80,6;67,42;77,27;75,6;82,37;82,2;82,12
Bulgarien;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;1,809;2,871;-1,86;-2,37;-1,595;-1,691;0,932;-19,176;20,562;1,093;12,978;1,723;1,882
Bulgarien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;4,458;3,079;1,153;-0,881;-0,07;2,145;2,817;-22,995;29,301;5,219;17,813;3,861;4,002
Bulgarien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;0,188;2,766;-3,657;-3,418;-2,57;-4,283;-0,383;-16,352;14,61;-2,161;8,955;-0,206;-0,097
Bulgarien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;19,6;20,06;20,77;20,52;20,16;19,98;19,78;20,12;16,38;19,9;20,26;23,07;23,65;24,29
Bulgarien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;7,249;7,617;7,901;8,042;8,024;8,075;8,307;8,605;6,675;8,695;9,219;10,94;11,46;12,01
Bulgarien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;12,35;12,45;12,87;12,48;12,13;11,9;11,47;11,51;9,702;11,2;11,04;12,13;12,2;12,28
Bulgarien;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,703;99,655;99,575;99,202;99,078;98,95;98,758;98,485;98,136
Bulgarien;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,297;0,345;0,425;0,798;0,922;1,05;1,242;1,515;1,864
Bulgarien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Bulgarien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Bulgarien;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;8,221;8,295;8,423;8,358;8,136;7,863;7,434;7,366;6,094;6,807;6,243;6,927;6,929;6,929
Bulgarien;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,731;0,74;0,754;0,753;0,738;0,719;0,688;0,691;0,518;0,635;0,609;0,709;0,73;0,751
Bulgarien;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;7,49;7,555;7,669;7,606;7,398;7,144;6,746;6,675;5,576;6,172;5,634;6,217;6,199;6,178
Bulgarien;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;0,902;1,549;-0,773;-2,661;-3,353;-5,46;-0,91;-17,264;11,683;-8,278;10,95;0,035;-0,004
Bulgarien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;1,217;1,965;-0,24;-1,983;-2,488;-4,386;0,496;-25,02;22,512;-4,13;16,531;2,868;2,883
Bulgarien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;0,871;1,508;-0,825;-2,728;-3,439;-5,568;-1,053;-16,461;10,677;-8,705;10,347;-0,288;-0,343
Bulgarien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,121;1,138;1,163;1,161;1,138;1,107;1,054;1,052;0,877;0,987;0,912;1,02;1,028;1,036
Bulgarien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,1;0,102;0,104;0,105;0,103;0,101;0,098;0,099;0,075;0,092;0,089;0,104;0,108;0,112
Bulgarien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;1,021;1,036;1,058;1,056;1,034;1,006;0,957;0,954;0,803;0,895;0,823;0,915;0,92;0,924
Bulgarien;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;16,41;17,32;17,36;17,82;18,59;19,22;21,25;22,29;22,6;24,76;27,75;28,67;29,09;29,51
Bulgarien;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;49,09;50,91;51,83;53,64;54,24;55,58;59,38;60,75;62,39;65,84;72,27;73,06;73,77;74,57
Bulgarien;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;6,898;6,98;6,775;7,121;7,885;8,084;9,385;9,806;10,23;10,97;12,22;12,54;12,55;12,58
Bulgarien;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;199,6;235,4;261,1;291,5;324,3;353,3;409,7;439,5;369,6;464,2;487;570,5;589,4;607,9
Bulgarien;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;134,6;162,9;183,1;201,8;218,4;239,5;271,7;293,6;241,9;310,3;328;387,4;403,7;419,4
