Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Irland;Kaffee;Nutzer nach Alter;18-24 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;8,97;;;;
Irland;Kaffee;Nutzer nach Alter;25-34 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;18,59;;;;
Irland;Kaffee;Nutzer nach Alter;35-44 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;29,647;;;;
Irland;Kaffee;Nutzer nach Alter;45-54 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;25,16;;;;
Irland;Kaffee;Nutzer nach Alter;55-64 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;17,628;;;;
Irland;Kaffee;Nutzer nach Geschlecht;männlich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;47,596;;;;
Irland;Kaffee;Nutzer nach Geschlecht;weiblich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;52,404;;;;
Irland;Kaffee;Nutzer nach Einkommen;hohes Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;33,333;;;;
Irland;Kaffee;Nutzer nach Einkommen;mittleres Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;36,127;;;;
Irland;Kaffee;Nutzer nach Einkommen;niedriges Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;30,54;;;;
Irland;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;85,6;87,44;89,26;90,66;92,88;95,78;98,35;100,8;85,86;100;112,3;117,2;117,5;118,1
Irland;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;91,87;94,06;96,4;98,7;103,1;108,9;112,8;115,5;98,08;114;127,8;133,1;133,2;133,5
Irland;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;80,86;81,92;82,74;82,92;82,87;83,21;83,62;85,44;73,16;84,55;94,92;98,76;99,11;99,68
Irland;Kaffee;Umsatz;Total;Milliarden EUR (€);Statista;0,578;0,62;0,664;0,684;0,686;0,675;0,631;0,635;0,509;0,62;0,623;0,703;0,706;0,71
Irland;Kaffee;Umsatz;Instant-Kaffee;Milliarden EUR (€);Statista;0,267;0,303;0,342;0,365;0,377;0,376;0,365;0,373;0,297;0,371;0,375;0,428;0,432;0,437
Irland;Kaffee;Umsatz;Röstkaffee;Milliarden EUR (€);Statista;0,311;0,317;0,322;0,319;0,31;0,299;0,266;0,263;0,213;0,248;0,249;0,275;0,273;0,273
Irland;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;7,227;7,014;3,074;0,351;-1,719;-6,462;0,697;-19,858;21,638;0,63;12,705;0,47;0,538
Irland;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;13,426;12,76;6,813;3,121;-0,292;-2,822;2,082;-20,397;25,118;0,943;14,282;1,028;1,04
Irland;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;1,864;1,515;-0,933;-2,793;-3,422;-11,063;-1,203;-19,057;16,729;0,121;10,414;-0,437;-0,256
Irland;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;125,5;134,4;143,4;147;146,2;141,9;131;130,1;103,1;124,3;124,2;139,1;138,9;138,9
Irland;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;58,02;65,71;73,92;78,53;80,22;79,01;75,75;76,31;60,06;74,47;74,63;84,74;85,13;85,52
Irland;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;67,5;68,65;69,52;68,51;65,97;62,94;55,23;53,84;43,09;49,86;49,55;54,35;53,81;53,37
Irland;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;98,977;98,602;98,096;97,163;96,268;95,155;93,793;92,159;90,229
Irland;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;1,023;1,398;1,904;2,837;3,732;4,845;6,207;7,841;9,771
Irland;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;64,734;60,239;57,424;54,625;52,614;50,272;47,899;45,664;43,328
Irland;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;35,266;39,761;42,576;45,375;47,386;49,728;52,101;54,336;56,672
Irland;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;84,016;84,569;85,173;85,588;85,905;86,209;86,58;86,195;82,21;84,703;85,414;86,182;86,164;86,148
Irland;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;15,984;15,431;14,827;14,412;14,095;13,791;13,42;13,805;17,79;15,297;14,586;13,818;13,836;13,852
Irland;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;27,271;27,489;27,626;27,732;27,939;28,229;28,495;28,616;22,883;26,272;27,342;28,715;28,745;28,782
Irland;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;72,729;72,511;72,374;72,268;72,061;71,771;71,505;71,384;77,117;73,728;72,658;71,285;71,255;71,218
Irland;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;6,757;7,093;7,436;7,545;7,391;7,044;6,417;6,304;5,932;6,193;5,551;5,996;6,006;6,009
Irland;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;2,91;3,224;3,548;3,702;3,653;3,449;3,235;3,227;3,024;3,255;2,931;3,216;3,247;3,273
Irland;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;3,847;3,868;3,888;3,844;3,738;3,595;3,182;3,077;2,908;2,938;2,62;2,78;2,758;2,736
Irland;Kaffee;Volumenveränderung;Total;Prozent;Statista;;4,961;4,839;1,473;-2,044;-4,691;-8,902;-1,768;-5,9;4,395;-10,356;8,003;0,167;0,057
Irland;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;10,798;10,038;4,328;-1,316;-5,577;-6,211;-0,246;-6,305;7,641;-9,946;9,716;0,983;0,808
Irland;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;0,546;0,504;-1,132;-2,745;-3,825;-11,483;-3,315;-5,475;1,021;-10,811;6,087;-0,777;-0,827
