Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Vereinigtes Königreich;Kaffee;Nutzer nach Geschlecht;männlich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;49,771;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Geschlecht;weiblich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;50,229;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Einkommen;hohes Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;33,534;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Einkommen;mittleres Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;35,598;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Einkommen;niedriges Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;30,868;;;;
Vereinigtes Königreich;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;67,54;67,38;74,27;86,42;78,22;74,79;77,01;80,15;68,85;81,79;93,64;98,27;99,58;101,6
Vereinigtes Königreich;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;57,42;56,02;59,89;67,71;62,25;56,18;57,58;59,51;50,24;59,87;68,29;71,65;72,45;73,61
Vereinigtes Königreich;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;83,46;84,39;93,17;110;97,78;95,65;98,01;101,5;87,73;102,8;117,4;123;124,9;127,4
Vereinigtes Königreich;Kaffee;Umsatz;Total;Milliarden EUR (€);Statista;4,975;5,065;5,772;6,939;6,439;6,288;6,653;7,124;5,916;7,414;7,881;9,298;9,842;10,39
Vereinigtes Königreich;Kaffee;Umsatz;Instant-Kaffee;Milliarden EUR (€);Statista;2,587;2,526;2,643;3,035;2,82;2,496;2,584;2,688;2,174;2,655;2,779;3,268;3,456;3,611
Vereinigtes Königreich;Kaffee;Umsatz;Röstkaffee;Milliarden EUR (€);Statista;2,388;2,539;3,129;3,904;3,618;3,792;4,069;4,436;3,742;4,759;5,102;6,031;6,385;6,778
