Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Nordmazedonien;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;3,318;3,467;3,565;3,671;3,758;3,917;4,083;4,228;3,189;4,056;4,178;4,817;4,879;4,937
Nordmazedonien;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;1,762;1,839;1,89;1,963;2,051;2,112;2,232;2,32;2,166;2,43;2,416;2,678;2,697;2,717
Nordmazedonien;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;4,469;2,808;3,263;3,124;3,787;4,744;3,69;-18,219;21,12;1,665;13,664;1,081;1,03
Nordmazedonien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;4,491;2,827;2,973;2,37;4,231;4,238;3,551;-24,574;27,187;3,008;15,294;1,287;1,189
Nordmazedonien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;4,37;2,773;3,862;4,483;2,974;5,682;3,943;-6,638;12,188;-0,576;10,844;0,709;0,742
Nordmazedonien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;2,449;2,556;2,626;2,709;2,792;2,896;3,032;3,143;2,57;3,114;3,168;3,604;3,648;3,691
Nordmazedonien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;1,599;1,67;1,716;1,765;1,806;1,882;1,96;2,029;1,531;1,948;2,008;2,317;2,349;2,381
Nordmazedonien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;0,849;0,886;0,91;0,944;0,986;1,014;1,071;1,114;1,04;1,167;1,161;1,288;1,299;1,31
Nordmazedonien;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,582;99,56;99,524;99,209;99,075;98,993;98,875;98,684;98,442
Nordmazedonien;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,418;0,44;0,476;0,791;0,925;1,007;1,125;1,316;1,558
Nordmazedonien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
