Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Bosnien und Herzegowina;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Bosnien und Herzegowina;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Bosnien und Herzegowina;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;3,156;3,144;3,128;3,162;3,211;3,247;3,35;3,402;3,149;3,339;3,038;3,343;3,386;3,42
Bosnien und Herzegowina;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,333;0,335;0,338;0,349;0,364;0,38;0,409;0,436;0,341;0,438;0,439;0,533;0,566;0,596
Bosnien und Herzegowina;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;2,822;2,808;2,79;2,813;2,848;2,867;2,941;2,966;2,807;2,901;2,599;2,81;2,82;2,824
Bosnien und Herzegowina;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;-0,387;-0,485;1,084;1,555;1,108;3,166;1,553;-7,445;6,061;-9,019;10,041;1,278;1,007
Bosnien und Herzegowina;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;0,6;0,918;3,061;4,23;4,558;7,528;6,606;-21,72;28,553;0,167;21,395;6,196;5,226
Bosnien und Herzegowina;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-0,504;-0,653;0,844;1,224;0,667;2,588;0,851;-5,347;3,328;-10,407;8,122;0,345;0,16
Bosnien und Herzegowina;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,875;0,887;0,898;0,922;0,948;0,969;1,008;1,031;0,96;1,023;0,935;1,033;1,05;1,065
Bosnien und Herzegowina;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,092;0,095;0,097;0,102;0,107;0,113;0,123;0,132;0,104;0,134;0,135;0,165;0,176;0,186
Bosnien und Herzegowina;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,783;0,793;0,801;0,82;0,841;0,855;0,885;0,899;0,856;0,889;0,8;0,868;0,874;0,879
Bosnien und Herzegowina;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;30,17;31,35;32,48;34,06;35,52;37,09;38,54;39,94;36,6;42,45;47,97;50,07;50,31;50,57
Bosnien und Herzegowina;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;26,64;26,86;27,07;27,59;28,25;29,16;30,27;31,54;28,89;34,15;39,25;41,75;42,8;43,8
Bosnien und Herzegowina;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;31,01;32,41;33,78;35,63;37,33;39,08;40,71;42,18;38,73;44,72;50,35;52,35;52,39;52,46
Bosnien und Herzegowina;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;497,1;513,7;525,7;550,1;572,9;599,1;621,4;645,7;533,3;660;678,5;776,7;785,5;793,2
Bosnien und Herzegowina;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;84,08;84,45;84,69;87,24;90,73;94,68;101,4;107,3;90,97;114,1;119,3;139,6;144,9;149,8
Bosnien und Herzegowina;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;413;429,2;441;462,8;482,2;504,5;520;538,4;442,3;545,9;559,2;637,2;640,6;643,4
Bosnien und Herzegowina;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;3,339;2,336;4,641;4,145;4,573;3,722;3,911;-17,407;23,758;2,803;14,473;1,133;0,98
Bosnien und Herzegowina;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;0,44;0,284;3,011;4;4,354;7,098;5,819;-15,219;25,426;4,557;17,016;3,797;3,382
Bosnien und Herzegowina;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;3,923;2,749;4,943;4,192;4,625;3,072;3,538;-17,849;23,423;2,436;13,948;0,534;0,437
Bosnien und Herzegowina;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;137,9;145;151;160,4;169,2;178,8;186,9;195,6;162,5;202,2;208,8;240;243,6;247
Bosnien und Herzegowina;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;23,32;23,84;24,32;25,44;26,79;28,25;30,5;32,5;27,73;34,95;36,7;43,12;44,94;46,63
Bosnien und Herzegowina;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;114,6;121,2;126,6;135;142,4;150,5;156,4;163,1;134,8;167,3;172,1;196,8;198,6;200,3
Bosnien und Herzegowina;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,704;99,613;99,51;99,102;98,603;98,57;98,473;98,301;98,089
Bosnien und Herzegowina;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,296;0,387;0,49;0,898;1,397;1,43;1,527;1,699;1,911
Bosnien und Herzegowina;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Bosnien und Herzegowina;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Bosnien und Herzegowina;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;73,318;74,757;76,203;77,467;78,332;79,298;79,695;80,234;77,144;79,767;80,769;81,785;82,204;82,572
Bosnien und Herzegowina;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;26,682;25,243;23,797;22,533;21,668;20,702;20,305;19,766;22,856;20,233;19,231;18,215;17,796;17,428
Bosnien und Herzegowina;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;17,998;18,983;20,01;21,024;21,979;22,87;23,595;24,277;21,084;23,824;24,993;26,251;26,572;26,838
Bosnien und Herzegowina;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;82,002;81,017;79,99;78,976;78,021;77,13;76,405;75,723;78,916;76,176;75,007;73,749;73,428;73,162
Bosnien und Herzegowina;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;16,475;16,386;16,185;16,15;16,13;16,155;16,124;16,164;14,569;15,548;14,144;15,514;15,613;15,686
Bosnien und Herzegowina;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;3,156;3,144;3,128;3,162;3,211;3,247;3,35;3,402;3,149;3,339;3,038;3,343;3,386;3,42
Bosnien und Herzegowina;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;13,319;13,242;13,056;12,988;12,919;12,908;12,774;12,762;11,42;12,208;11,106;12,17;12,227;12,266
Bosnien und Herzegowina;Kaffee;Volumenveränderung;Total;Prozent;Statista;;-0,541;-1,226;-0,211;-0,124;0,151;-0,193;0,252;-9,872;6,722;-9,028;9,682;0,641;0,466
Bosnien und Herzegowina;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;-0,387;-0,485;1,084;1,555;1,108;3,166;1,553;-7,445;6,061;-9,019;10,041;1,278;1,007
Bosnien und Herzegowina;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;-0,577;-1,402;-0,522;-0,533;-0,086;-1,038;-0,089;-10,519;6,905;-9,03;9,584;0,466;0,316
Bosnien und Herzegowina;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;4,57;4,625;4,648;4,709;4,763;4,82;4,851;4,897;4,441;4,764;4,353;4,793;4,841;4,884
Bosnien und Herzegowina;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,875;0,887;0,898;0,922;0,948;0,969;1,008;1,031;0,96;1,023;0,935;1,033;1,05;1,065
Bosnien und Herzegowina;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;3,695;3,738;3,75;3,787;3,815;3,851;3,843;3,866;3,481;3,741;3,418;3,76;3,791;3,819
Bosnien und Herzegowina;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;31,01;32,41;33,78;35,63;37,33;39,08;40,71;42,18;38,73;44,72;50,35;52,35;52,39;52,46
