Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Rumänien;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;41,63;48;50,15;47,57;48,65;52,74;36,4;31,08;25,93;29,2;32,96;38,06;39,24;38,42
Rumänien;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;21,97;23,96;26,11;30,28;31,26;30,31;29,99;29,36;26,1;28,25;30,81;31,07;30,75;30,49
Rumänien;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;817,2;935,1;1.092;1.335;1.469;1.552;1.568;1.541;1.230;1.425;1.414;1.588;1.585;1.572
Rumänien;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;57,02;79,96;103,6;125,7;164;214,3;178,2;161,2;124;149,7;150,2;192,1;198;193,4
Rumänien;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;760,1;855,1;988,9;1.209;1.305;1.337;1.390;1.379;1.106;1.275;1.264;1.396;1.387;1.378
Rumänien;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;14,427;16,779;22,253;10,037;5,65;1,031;-1,722;-20,182;15,854;-0,772;12,306;-0,189;-0,82
Rumänien;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;40,231;29,565;21,332;30,469;30,671;-16,846;-9,54;-23,077;20,726;0,334;27,896;3,071;-2,323
Rumänien;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;12,498;15,647;22,257;7,94;2,452;3,964;-0,791;-19,797;15,28;-0,863;10,443;-0,645;-0,649
Rumänien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;40,4;46,45;54,53;67,01;74,21;78,94;80,39;79,56;63,96;74,5;74,31;83,81;84,04;83,72
Rumänien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;2,819;3,972;5,17;6,308;8,284;10,91;9,135;8,326;6,444;7,824;7,891;10,14;10,5;10,3
Rumänien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;37,58;42,47;49,36;60,7;65,92;68,04;71,25;71,24;57,51;66,67;66,42;73,67;73,54;73,42
Rumänien;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,948;99,941;99,932;99,91;99,9;99,888;99,875;99,86;99,841
Rumänien;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,052;0,059;0,068;0,09;0,1;0,112;0,125;0,14;0,159
Rumänien;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,881;63,11;60,881;59,47;58,251;57,445;56,927;56,433;55,94
Rumänien;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,119;36,89;39,119;40,53;41,749;42,555;43,073;43,567;44,06
Rumänien;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;60,997;63,737;66,894;71,43;72,663;72,735;70,622;69,412;64,23;66,826;67,459;68,841;68,928;68,724
Rumänien;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;39,003;36,263;33,106;28,57;27,337;27,265;29,378;30,588;35,77;33,174;32,541;31,159;31,072;31,276
Rumänien;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;16,105;17,268;18,152;21,83;23,138;23,028;20,951;19,889;16,292;17,692;17,94;18,677;18,54;18,208
Rumänien;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;83,895;82,732;81,848;78,17;76,862;76,972;79,049;80,111;83,708;82,308;82,06;81,323;81,46;81,792
Rumänien;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;35,976;37,362;39,932;42,585;45,12;48,18;51,234;52,176;47,173;50,264;45,577;49,967;50,148;50,242
Rumänien;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;1,37;1,666;2,065;2,642;3,371;4,064;4,896;5,187;4,781;5,124;4,556;5,046;5,047;5,033
Rumänien;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;34,606;35,696;37,867;39,943;41,749;44,116;46,338;46,988;42,393;45,14;41,021;44,921;45,101;45,209
Rumänien;Kaffee;Volumenveränderung;Total;Prozent;Statista;;3,852;6,88;6,642;5,954;6,781;6,339;1,839;-9,587;6,552;-9,324;9,631;0,361;0,189
Rumänien;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;21,6;23,99;27,925;27,584;20,561;20,471;5,961;-7,844;7,192;-11,088;10,76;0,002;-0,268
Rumänien;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;3,15;6,081;5,481;4,523;5,668;5,037;1,403;-9,78;6,48;-9,124;9,506;0,402;0,24
Rumänien;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,779;1,856;1,993;2,137;2,279;2,451;2,627;2,694;2,452;2,628;2,395;2,638;2,659;2,676
Rumänien;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,068;0,083;0,103;0,133;0,17;0,207;0,251;0,268;0,248;0,268;0,239;0,266;0,268;0,268
Rumänien;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;1,711;1,773;1,89;2,005;2,109;2,245;2,376;2,427;2,204;2,36;2,155;2,371;2,391;2,408
Rumänien;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;41,63;48;50,15;47,57;48,65;52,74;36,4;31,08;25,93;29,2;32,96;38,06;39,24;38,42
Rumänien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;92,88;97,31;99,9;101,4;101;100,6;101,9;101,8;101,6;105,8;115,3;115,7;116,1;116,7
Rumänien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;17,14;16,67;15,3;14,84;14,46;14,14;13,91;13,69;13,51;13,76;14,81;14,67;14,55;14,47
Rumänien;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;57,02;79,96;103,6;125,7;164;214,3;178,2;161,2;124;149,7;150,2;192,1;198;193,4
