Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Albanien;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;33,02;33,95;35,57;36,98;39,16;41,42;46,11;49,78;40,35;49,1;50,12;58,04;59,89;61,64
Albanien;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;142,8;146,6;154,5;162,3;172,2;186,6;204,6;222,9;183,7;225,8;232,7;269,4;272,6;274,7
Albanien;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;2,673;5,263;4,895;6,021;7,951;9,908;8,775;-17,858;22,723;2,874;15,806;1,527;1,173
Albanien;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;2,816;4,772;3,964;5,895;5,771;11,323;7,959;-18,943;21,685;2,077;15,802;3,187;2,922
Albanien;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;2,661;5,389;5,049;6,1;8,362;9,646;8,944;-17,586;22,918;3,056;15,771;1,188;0,77
Albanien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;60,33;62,18;65,61;68,94;73,22;79,07;86,97;94,66;77,85;95,69;98,66;114,6;116,7;118,4
Albanien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;11,33;11,69;12,28;12,79;13,57;14,36;15,99;17,28;14,02;17,09;17,48;20,3;21,02;21,7
Albanien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;48,99;50,48;53,33;56,14;59,65;64,71;70,98;77,38;63,83;78,6;81,18;94,26;95,65;96,72
Albanien;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,63;99,566;99,486;99,009;98,512;98,434;98,275;98,031;97,729
Albanien;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,37;0,434;0,514;0,991;1,488;1,566;1,725;1,969;2,271
Albanien;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Albanien;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Albanien;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;82,225;82,643;83,085;83,516;83,772;84,202;84,317;84,576;81,696;83,843;84,589;85,374;85,361;85,336
Albanien;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;17,775;17,357;16,915;16,484;16,228;15,798;15,683;15,424;18,304;16,157;15,411;14,626;14,639;14,664
Albanien;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;26,662;27,008;27,431;27,928;28,48;29,084;29,627;30,185;26,136;29,269;30,518;31,885;32,167;32,41
Albanien;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;73,338;72,992;72,569;72,072;71,52;70,916;70,373;69,815;73,864;70,731;69,482;68,115;67,833;67,59
Albanien;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;4,709;4,788;4,862;4,924;4,979;5,041;5,076;5,126;4,622;4,971;4,54;4,994;5,033;5,064
Albanien;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;0,902;0,919;0,94;0,964;0,991;1,013;1,055;1,079;0,997;1,067;0,975;1,076;1,092;1,104
Albanien;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;3,807;3,869;3,922;3,96;3,988;4,028;4,021;4,047;3,625;3,904;3,565;3,918;3,942;3,96
Albanien;Kaffee;Volumenveränderung;Total;Prozent;Statista;;1,667;1,553;1,262;1,133;1,229;0,695;0,987;-9,832;7,558;-8,67;10,003;0,777;0,616
Albanien;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;1,824;2,314;2,576;2,834;2,196;4,084;2,297;-7,568;7,047;-8,627;10,358;1,415;1,157
Albanien;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;1,63;1,372;0,947;0,719;0,989;-0,157;0,643;-10,435;7,699;-8,681;9,906;0,602;0,466
