Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Ukraine;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;14,88;14,71;11,54;10,89;11,25;12,9;13,67;16,75;15,78;16,8;19,76;21,32;22,12;23,01
Ukraine;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;15,66;14,96;11,07;9,718;9,607;10,58;11,18;13,64;13,16;14,19;17,17;19,16;20,73;22,36
Ukraine;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;14,69;14,66;11,66;11,17;11,66;13,48;14,33;17,58;16,5;17,51;20,47;21,91;22,5;23,18
Ukraine;Kaffee;Umsatz;Total;Milliarden EUR (€);Statista;1,147;1,077;0,802;0,76;0,787;0,904;0,956;1,173;0,981;1,122;0,729;1,173;1,235;1,296
Ukraine;Kaffee;Umsatz;Instant-Kaffee;Milliarden EUR (€);Statista;0,231;0,21;0,149;0,133;0,134;0,149;0,163;0,201;0,175;0,203;0,136;0,227;0,251;0,275
Ukraine;Kaffee;Umsatz;Röstkaffee;Milliarden EUR (€);Statista;0,916;0,867;0,654;0,627;0,653;0,755;0,794;0,972;0,806;0,919;0,593;0,946;0,984;1,021
Ukraine;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;-6,103;-25,487;-5,346;3,568;14,923;5,785;22,647;-16,402;14,42;-35,018;60,883;5,286;4,939
Ukraine;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;-9,205;-29,177;-10,82;0,754;11,518;8,987;23,692;-13,035;15,904;-32,971;67,305;10,519;9,399
Ukraine;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;-5,338;-24,619;-4,115;4,18;15,62;5,152;22,446;-17,118;14,05;-35,423;59,42;4,017;3,76
Ukraine;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;25,24;23,79;17,79;16,91;17,59;20,32;21,62;26,67;22,42;25,8;16,88;27,34;28,98;30,61
Ukraine;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;5,091;4,639;3,298;2,955;2,99;3,351;3,672;4,569;3,998;4,662;3,143;5,294;5,89;6,488
Ukraine;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;20,15;19,15;14,49;13,95;14,6;16,97;17,94;22,1;18,42;21,14;13,74;22,05;23,09;24,12
Ukraine;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,551;99,437;99,31;98,674;98,063;97,873;97,59;97,172;96,668
Ukraine;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,449;0,563;0,69;1,326;1,937;2,127;2,41;2,828;3,332
